vertex,angle_defect_radians,gaussian_curvature,reason
32682,0.14336124993,168588.811092,angle_defect
32683,-0.26601365689,-326395.947146,angle_defect
32684,-0.841485891579,-589791.068471,angle_defect
32686,-0.20576634612,-71886.6914447,angle_defect
32729,-1.24147868576,-1131329.52371,angle_defect
32730,-0.163356218578,-168072.116334,angle_defect
32731,-0.268085989588,-153176.653503,angle_defect
32732,-0.958387548822,-321448.042868,angle_defect
32794,0.497135941857,96478.4149308,angle_defect
32808,-1.05134329988,-1072456.65633,angle_defect
32813,-0.891830519478,-833094.415376,angle_defect
32860,-0.943276241629,-823481.165915,angle_defect
32861,0.889099160828,1108282.85089,angle_defect
32862,1.02363470039,1055088.53057,angle_defect
32864,-1.04577279924,-834554.540075,angle_defect
32989,-0.872494043161,-754914.911688,angle_defect
32991,0.868645192818,1007746.27967,angle_defect
32992,0.873300924628,893247.767783,angle_defect
32993,-0.873886898489,-653997.592448,angle_defect
33120,-0.870569645737,-753428.230974,angle_defect
33122,0.813096739145,957364.776745,angle_defect
33123,1.24196725617,1809963.99189,angle_defect
33124,-0.257857243984,-195971.470603,angle_defect
33125,-0.947641099498,-747864.578148,angle_defect
33226,-1.19358107247,-467147.456795,angle_defect
33227,-0.122465972546,-57498.8320223,angle_defect
33228,-1.53893205848,-1067095.99912,angle_defect
33252,-0.929866773346,-827020.901546,angle_defect
33253,0.113003449076,133453.818233,angle_defect
33254,0.812270647803,958456.47791,angle_defect
33255,1.04011109043,1072314.5153,angle_defect
33257,-1.05942113356,-790458.185514,angle_defect
33275,0.118704653403,56680.9418578,angle_defect
33288,-0.183765198641,-102494.111686,angle_defect
33332,-0.197663321417,-87108.0810021,angle_defect
33363,-1.18036839889,-982202.190272,angle_defect
33364,1.02943199994,1918447.41255,angle_defect
33365,1.15194456999,2067066.76808,angle_defect
33366,-1.11637805355,-873355.228801,angle_defect
33385,-0.872238605219,-756438.314969,angle_defect
33387,0.865979859019,1041922.45165,angle_defect
33388,1.3160314555,1916205.88261,angle_defect
33389,-0.455585490596,-351630.489863,angle_defect
33390,-0.814281389724,-594923.233965,angle_defect
33498,-1.03379246823,-945176.108527,angle_defect
33499,1.03090759401,2002020.21672,angle_defect
33500,1.04320826128,1694290.09851,angle_defect
33501,0.25160270529,254574.808301,angle_defect
33502,-1.36637327259,-1094304.15504,angle_defect
33515,-0.816104250422,-687667.720392,angle_defect
33517,0.865544546228,1044015.31377,angle_defect
33518,1.19853904874,1226206.032,angle_defect
33519,-0.273025118431,-306970.262524,angle_defect
33520,-0.916795476942,-717456.220036,angle_defect
33627,-1.14250117659,-1066966.34128,angle_defect
33629,1.06000164656,1947646.65447,angle_defect
33630,1.24162258499,1929858.68695,angle_defect
33633,-0.119113187729,-137721.090503,angle_defect
33641,0.856911044995,1066449.16268,angle_defect
33642,0.949204599198,1049709.65633,angle_defect
33644,-0.910180333014,-707395.808907,angle_defect
33658,-0.162557788289,-95206.5863944,angle_defect
33659,0.104171912292,61536.9740361,angle_defect
33715,-0.62748172004,-858987.829041,angle_defect
33719,0.120928441711,77934.2805423,angle_defect
33755,-1.05594951596,-947980.511815,angle_defect
33758,-0.166092378563,-187495.298373,angle_defect
33760,0.205809350639,218577.17159,angle_defect
33766,-0.948043902142,-781090.588305,angle_defect
33842,0.626143944628,1310369.69821,angle_defect
33872,-0.155825220284,-83418.4990007,angle_defect
33903,-0.10013952266,-63610.3634656,angle_defect
33911,-0.114558156495,-74872.3817738,angle_defect
33973,0.113813360531,66685.155994,angle_defect
33998,-0.149103291251,-129391.933916,angle_defect
34028,0.153395261561,70931.2264253,angle_defect
34059,-0.11220657618,-74213.5229344,angle_defect
34094,-0.727065552848,-868575.112809,angle_defect
34120,0.138418415617,105632.815271,angle_defect
34225,0.194659414486,139005.681467,angle_defect
34254,0.120986822605,136608.605097,angle_defect
34300,0.110006412084,65191.9156524,angle_defect
34304,-0.106311067146,-41055.3207419,angle_defect
34314,0.10175398086,77992.9700489,angle_defect
34341,0.200016261934,131579.140952,angle_defect
34435,-0.107625647009,-53638.2924285,angle_defect
34442,-0.119131650998,-67251.5955697,angle_defect
34475,0.195674589168,166144.10539,angle_defect
34480,0.270615430096,245329.20445,angle_defect
34517,-0.116857672234,-62454.6991326,angle_defect
34523,0.145170028861,114103.92331,angle_defect
34532,-0.107897830702,-79170.0150132,angle_defect
34551,-0.131462168103,-56399.9377755,angle_defect
34577,0.185072902033,106874.885798,angle_defect
34614,-0.164310680611,-90385.702125,angle_defect
34640,-0.126305603532,-64573.272755,angle_defect
34641,0.349734557487,146981.776036,angle_defect
34711,0.106492221292,91770.3183002,angle_defect
34728,-0.116035107995,-77023.239895,angle_defect
34750,-0.127435368445,-97320.0632188,angle_defect
34807,0.401868104796,1219641.57072,angle_defect
34820,-0.103237090343,-51135.3959351,angle_defect
34821,0.227121884509,154296.173684,angle_defect
